Code,Name,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
01840012,FAZENDA LIMOEIRO,55,MONTANHA,ESPÍRITO SANTO,ANA,-18.1456,-40.1439,1970-01-01,2019-11-30,50,1.7,40,20.0
01840013,ECOPORANGA,55,ECOPORANGA,ESPÍRITO SANTO,ANA,-18.3658,-40.8406,1970-01-01,2019-11-30,50,2.5,37,26.0
01840015,PATRIMÔNIO SANTA LUZIA DO NORTE,55,ECOPORANGA,ESPÍRITO SANTO,ANA,-18.2056,-40.6033,1970-01-01,2019-09-30,50,0.8,45,10.0
01840016,PATRIMÔNIO XV,55,NOVA VENÉCIA,ESPÍRITO SANTO,ANA,-18.4942,-40.4642,1970-01-01,2019-11-30,50,5.4,37,26.0
01840017,SÃO JOÃO DO SOBRADO,55,PINHEIROS,ESPÍRITO SANTO,ANA,-18.3186,-40.4067,1970-01-01,2019-10-31,50,5.1,34,32.0
01840019,CÓRREGO DA BOA ESPERANÇA,55,NOVA VENÉCIA,ESPÍRITO SANTO,ANA,-18.7006,-40.4419,1976-12-01,2019-11-30,44,1.3,36,18.2
01840020,SÃO JOÃO DA CACHOEIRA GRANDE,55,SÃO MATEUS,ESPÍRITO SANTO,ANA,-18.5647,-40.3367,1981-03-23,2019-11-30,39,4.1,23,41.0
01840026,BOCA DA VALA,55,SÃO MATEUS,ESPÍRITO SANTO,ANA,-18.6586,-40.0911,1992-09-24,2019-09-30,28,2.0,22,21.4
01841001,VILA MATIAS - MONTANTE,56,MATHIAS LOBATO,MINAS GERAIS,ANA,-18.5747,-41.9178,1940-12-01,2019-11-30,80,1.3,68,15.0
01841003,CAMPANÁRIO,56,CAMPANÁRIO,MINAS GERAIS,ANA,-18.2386,-41.7486,1941-01-01,2019-11-30,79,5.8,64,19.0
01841006,VARGEM GRANDE,55,MANTENA,MINAS GERAIS,ANA,-18.6811,-41.1967,1967-01-01,2019-11-30,53,6.9,40,24.5
01841007,FIDELÂNDIA - MONTANTE,55,ATALÉIA,MINAS GERAIS,ANA,-18.2031,-41.2483,1963-12-01,2019-11-30,57,4.3,36,36.8
01841008,ATALÉIA,55,ATALÉIA,MINAS GERAIS,ANA,-18.0469,-41.1144,1965-12-17,2019-11-30,55,6.0,34,38.2
01841009,MANTENÓPOLIS,55,MANTENÓPOLIS,ESPÍRITO SANTO,ANA,-18.8389,-41.1103,1970-01-01,2019-11-30,50,2.7,42,16.0
01841010,SANTO AGOSTINHO,55,BARRA DE SÃO FRANCI,ESPÍRITO SANTO,ANA,-18.4061,-41.04,1970-01-01,2019-11-30,50,0.8,45,10.0
01841011,TUMIRITINGA,56,TUMIRITINGA,MINAS GERAIS,ANA,-18.9764,-41.6403,1974-01-28,2019-11-30,46,0.9,40,13.0
01841018,CENTRAL DE MINAS,55,CENTRAL DE MINAS,MINAS GERAIS,ANA,-18.7631,-41.3083,1976-08-11,2019-09-30,44,1.6,34,22.7
01841019,DIVINO DAS LARANJEIRAS,56,DIVINO DAS LARANJEI,MINAS GERAIS,ANA,-18.7769,-41.4828,1984-01-17,2019-11-30,36,2.4,27,25.0
01841020,GOVERNADOR VALADARES,56,GOVERNADOR VALADARE,MINAS GERAIS,ANA,-18.8831,-41.9503,1985-11-28,2019-10-31,35,0.2,26,25.7
01841021,SÃO JOSÉ DO DIVINO,55,SÃO JOSÉ DO DIVINO,MINAS GERAIS,ANA,-18.4886,-41.3925,1995-07-12,2019-10-31,25,0.6,17,32.0
01842004,SÃO PEDRO DO SUAÇUÍ,56,SÃO PEDRO DO SUAÇUÍ,MINAS GERAIS,ANA,-18.3631,-42.6022,1941-11-01,2019-10-31,79,2.7,62,21.5
01842005,COROACI,56,COROACI,MINAS GERAIS,ANA,-18.6119,-42.2786,1941-12-10,2019-11-30,79,1.1,73,7.6
01842007,GUANHÃES,56,GUANHÃES,MINAS GERAIS,ANA,-18.7722,-42.9311,1945-06-11,2019-11-30,75,10.3,64,14.7
01842008,SANTA MARIA DO SUAÇUÍ,56,SANTA MARIA DO SUAÇ,MINAS GERAIS,ANA,-18.2011,-42.4553,1969-07-14,2019-11-30,51,3.1,40,21.6
01842020,SÃO JOÃO EVANGELISTA,56,SÃO JOÃO EVANGELIST,MINAS GERAIS,ANA,-18.5528,-42.7642,1984-03-13,2019-11-30,36,0.0,31,13.9
01842026,ITAMARANDIBA,54,ITAMARANDIBA,MINAS GERAIS,ANA,-18.0897,-42.8394,1999-10-05,2019-11-30,21,0.8,15,28.6
01843000,USINA PARAUNA,41,PRESIDENTE JUSCELIN,MINAS GERAIS,ANA,-18.6356,-43.9658,1941-08-16,2019-09-30,79,5.5,46,41.8
01843002,GOUVEIA,41,GOUVÉIA,MINAS GERAIS,ANA,-18.4656,-43.7431,1941-10-18,2019-08-31,79,5.3,49,38.0
01843003,MENDANHA - MONTANTE,54,DIAMANTINA,MINAS GERAIS,ANA,-18.1133,-43.5203,1945-06-21,2019-11-30,75,7.6,55,26.7
01843011,SERRO,56,SERRO,MINAS GERAIS,ANA,-18.5928,-43.4125,1984-01-13,2019-11-30,36,0.0,33,8.3
01843012,RIO VERMELHO,56,RIO VERMELHO,MINAS GERAIS,ANA,-18.2797,-43.0006,1984-03-11,2019-11-30,36,2.8,30,16.7
01843015,POVOADO DE VAU,54,DIAMANTINA,MINAS GERAIS,ANA,-18.4172,-43.5256,1999-10-10,2019-11-30,21,1.3,15,28.6
01844001,SANTO HIPÓLITO,41,SANTO HIPÓLITO,MINAS GERAIS,ANA,-18.3061,-44.2258,1941-03-17,2019-09-30,79,4.7,46,41.8
01844009,PRESIDENTE JUSCELINO - JUSANTE,41,PRESIDENTE JUSCELIN,MINAS GERAIS,ANA,-18.6439,-44.0481,1973-11-01,2019-11-30,47,5.0,33,29.8
01844010,PONTE DO LICÍNIO - JUSANTE,41,PRESIDENTE JUSCELIN,MINAS GERAIS,ANA,-18.6714,-44.1914,1973-11-01,2019-11-30,47,3.5,32,31.9
01844017,CORINTO,41,CORINTO,MINAS GERAIS,ANA,-18.3722,-44.4436,1984-01-25,2019-11-30,36,1.3,29,19.4
01844018,PONTE DO BICUDO,41,CORINTO,MINAS GERAIS,ANA,-18.1908,-44.5556,1983-01-13,2019-11-30,37,11.2,23,37.8
01844019,MORRO DA GARÇA,41,MORRO DA GARÇA,MINAS GERAIS,ANA,-18.5417,-44.5989,1988-08-23,2019-11-30,32,8.3,11,65.6
01845002,FAZENDA SÃO FÉLIX,40,SÃO GONÇALO DO ABAE,MINAS GERAIS,ANA,-18.4644,-45.6467,1968-08-01,2019-02-28,52,4.1,32,38.5
01845004,LAGOA DO GOUVÉIA,40,TIROS,MINAS GERAIS,ANA,-18.8414,-45.8514,1975-01-24,2019-11-30,45,5.3,32,28.9
01845013,SÃO GONÇALO DO ABAETÉ,41,SÃO GONÇALO DO ABAE,MINAS GERAIS,ANA,-18.3436,-45.8367,1958-07-09,2019-11-30,62,6.3,36,41.9
01845014,TIROS,41,TIROS,MINAS GERAIS,ANA,-18.9997,-45.9661,1958-07-16,2019-11-30,62,6.3,36,41.9
01845021,CANOEIROS,41,SÃO GONÇALO DO ABAE,MINAS GERAIS,ANA,-18.0383,-45.5236,1971-01-01,2019-11-30,49,8.6,26,46.9
01845027,BARRA DO RIO DE JANEIRO,41,TRÊS MARIAS,MINAS GERAIS,ANA,-17.9581,-45.1022,1984-03-01,2019-11-30,36,10.7,21,41.7
01846002,CHARQUEADA DO PATROCÍNIO,60,PATROCÍNIO,MINAS GERAIS,ANA,-18.93,-46.9667,1966-11-19,2019-11-30,54,3.2,37,31.5
01846003,MAJOR PORTO,41,PATOS DE MINAS,MINAS GERAIS,ANA,-18.7069,-46.0369,1968-08-03,2019-11-30,52,1.4,41,21.2
01846004,GUIMARANIA,60,GUIMARANIA,MINAS GERAIS,ANA,-18.8497,-46.8008,1974-10-25,2019-11-30,46,2.5,36,21.7
01846005,PRESIDENTE OLEGÁRIO,60,PRESIDENTE OLEGÁRIO,MINAS GERAIS,ANA,-18.4125,-46.4222,1974-10-24,2019-11-30,46,0.2,41,10.9
01846006,PANTANO,60,COROMANDEL,MINAS GERAIS,ANA,-18.5594,-46.8003,1975-01-25,2019-11-30,45,1.4,35,22.2
01846007,SANTANA DE PATOS,60,PATOS DE MINAS,MINAS GERAIS,ANA,-18.8411,-46.5508,1966-11-18,2019-11-30,54,1.0,49,9.3
01846015,VAZANTE,42,VAZANTE,MINAS GERAIS,ANA,-18.005,-46.9111,1958-07-14,2019-11-30,62,9.9,26,58.1
01846016,PONTE FIRME,42,PRESIDENTE OLEGÁRIO,MINAS GERAIS,ANA,-18.0339,-46.4194,1958-07-11,2019-11-30,62,5.7,33,46.8
01846017,LEAL DE PATOS,60,PATOS DE MINAS,MINAS GERAIS,ANA,-18.6411,-46.3344,1958-07-10,2019-11-30,62,4.3,39,37.1
01846019,ROCINHA,60,PATOS DE MINAS,MINAS GERAIS,ANA,-18.3736,-46.915,1977-11-06,2019-11-30,43,2.3,27,37.2
01846023,LAGAMAR,42,LAGAMAR,MINAS GERAIS,ANA,-18.1828,-46.8042,1983-02-12,2019-09-22,37,2.1,28,24.3
01847000,MONTE CARMELO,60,MONTE CARMELO,MINAS GERAIS,ANA,-18.7206,-47.5244,1941-11-28,2019-11-29,79,10.5,55,30.4
01847001,ESTRELA DO SUL,60,ESTRELA DO SUL,MINAS GERAIS,ANA,-18.7381,-47.69,1944-05-16,2019-11-30,76,0.3,68,10.5
01847003,ABADIA DOS DOURADOS,60,ABADIA DOS DOURADOS,MINAS GERAIS,ANA,-18.4911,-47.4064,1946-06-18,2019-11-30,74,0.7,68,8.1
01847006,TRÊS RANCHOS,60,TRÊS RANCHOS,GOIÁS,ANA,-18.3633,-47.7806,1972-04-25,2019-08-31,48,7.9,33,31.2
01847007,CASCALHO RICO,60,CASCALHO RICO,MINAS GERAIS,ANA,-18.5789,-47.8792,1975-09-17,2019-11-30,45,2.3,36,20.0
01847008,COROMANDEL,60,COROMANDEL,MINAS GERAIS,ANA,-18.4711,-47.1883,1990-01-01,2019-09-30,30,1.5,22,26.7
01847010,IRAÍ DE MINAS,60,IRAÍ DE MINAS,MINAS GERAIS,ANA,-18.9819,-47.4575,1966-11-19,2019-11-30,54,0.7,46,14.8
01847011,PONTE VICENTE GOULART - JUSANTE,60,COROMANDEL,MINAS GERAIS,ANA,-18.2983,-47.1219,1973-01-01,2019-02-28,47,61.3,13,72.3
01848000,MONTE ALEGRE DE MINAS,60,MONTE ALEGRE DE MIN,MINAS GERAIS,ANA,-18.8722,-48.8694,1941-01-01,2019-11-30,79,6.3,49,38.0
01848004,FAZENDA CACHOEIRA,60,TUPACIGUARA,MINAS GERAIS,ANA,-18.6983,-48.7819,1967-03-18,2019-10-31,53,4.5,34,35.8
01848006,TUPACIGUARA,60,TUPACIGUARA,MINAS GERAIS,ANA,-18.6008,-48.6908,1974-12-17,2019-11-30,46,2.1,36,21.7
01848007,CORUMBAZUL,60,BURITI ALEGRE,GOIÁS,ANA,-18.2425,-48.8586,1972-04-23,2019-08-31,48,8.6,31,35.4
01848008,BRILHANTE,60,TUPACIGUARA,MINAS GERAIS,ANA,-18.4922,-48.9028,1975-09-16,2019-11-30,45,3.2,34,24.4
01848009,XAPETUBA,60,MONTE ALEGRE DE MIN,MINAS GERAIS,ANA,-18.8625,-48.5839,1975-09-16,2019-11-30,45,1.4,32,28.9
01848010,ARAGUARI,60,ARAGUARI,MINAS GERAIS,ANA,-18.6511,-48.2092,1974-12-16,2019-11-30,46,5.2,28,39.1
01848055,UHE ITUMBIARA TUPACIGUARA,60,TUPACIGUARA,MINAS GERAIS,FURNAS,-18.6217,-48.6847,2000-01-01,2015-05-31,16,0.6,13,18.8
01849000,ITUIUTABA,60,ITUIUTABA,MINAS GERAIS,ANA,-18.9411,-49.4631,1967-03-15,2019-10-31,53,4.0,37,30.2
01849002,IPIAÇU,60,IPIAÇU,MINAS GERAIS,ANA,-18.6919,-49.9486,1975-10-15,2019-11-30,45,1.3,33,26.7
01849006,AVANTIGUARA,60,CANÁPOLIS,MINAS GERAIS,ANA,-18.7719,-49.0697,1975-05-01,2019-11-30,45,1.5,37,17.8
01849016,PONTE MEIA PONTE,60,ITUMBIARA,GOIÁS,ANA,-18.3394,-49.6114,1971-04-01,2019-10-31,49,0.1,44,10.2
01849026,PONTE BR-365 (FAZ. BOA VISTA),60,GURINHATÃ,MINAS GERAIS,ANA,-18.8869,-50.0003,1995-08-08,2019-11-30,25,0.4,20,20.0
01850001,FAZENDA ALIANÇA,60,GOIATUBA,GOIÁS,ANA,-18.1047,-50.0314,1971-04-01,2019-12-31,49,2.4,43,12.2
01850002,QUIRINÓPOLIS,60,QUIRINÓPOLIS,GOIÁS,ANA,-18.5011,-50.5219,1971-08-01,2019-10-31,49,8.7,25,49.0
01850003,MAURILÂNDIA,60,MAURILÂNDIA,GOIÁS,ANA,-17.9797,-50.3372,1973-08-27,2019-10-31,47,0.5,40,14.9
01851000,CACHOEIRA ALTA,60,CACHOEIRA ALTA,GOIÁS,ANA,-18.9097,-50.8503,1972-07-15,2019-07-31,48,13.4,26,45.8
01851001,CAMPO ALEGRE,60,APORÉ,GOIÁS,ANA,-18.5178,-52.0928,1972-07-27,2019-10-31,48,2.7,38,20.8
01851002,ITARUMÃ,60,ITARUMÃ,GOIÁS,ANA,-18.7647,-51.3472,1971-08-01,2019-07-31,49,3.7,33,32.7
01851004,POMBAL,60,JATAÍ,GOIÁS,ANA,-18.0931,-51.4969,1976-04-23,2019-07-31,44,3.2,25,43.2
01851005,SERRANÓPOLIS,60,SERRANÓPOLIS,GOIÁS,ANA,-18.3044,-51.9622,1983-01-21,2019-07-31,37,2.2,31,16.2
01852000,APORÉ,60,APORÉ,GOIÁS,ANA,-18.9661,-51.9267,1972-07-01,2019-07-31,48,5.8,30,37.5
01852001,FAZENDA FORMOSO,60,CHAPADÃO DO CÉU,GOIÁS,ANA,-18.4067,-52.5269,1983-01-19,2019-10-31,37,10.2,12,67.6
01852002,INDÁIA GRANDE,63,CHAPADÃO DO SUL,MATO GROSSO DO SUL,ANA,-18.9978,-52.5881,1983-01-14,2019-08-31,37,5.5,21,43.2
01852003,CIDADE CHAPADÃO GAUCHO,60,CHAPADÃO DO SUL,MATO GROSSO DO SUL,ANA,-18.6917,-52.5939,1983-01-15,2019-08-31,37,5.1,24,35.1
01853000,FAZENDA TAQUARI,24,ALTO TAQUARI,MATO GROSSO,ANA,-17.8111,-53.2889,1969-01-01,2019-07-31,51,4.0,32,37.3
01853002,CACHOEIRA POLVORA,66,COXIM,MATO GROSSO DO SUL,ANA,-18.1906,-54.2578,1971-02-05,2019-09-30,49,26.6,31,36.7
01853004,COSTA RICA,63,COSTA RICA,MATO GROSSO DO SUL,ANA,-18.5472,-53.1353,1983-01-31,2019-08-31,37,2.5,26,29.7
01853005,COLÔNIA FIGUEIRÃO,66,FIGUEIRÃO,MATO GROSSO DO SUL,ANA,-18.6797,-53.6378,1984-01-18,2019-08-31,36,0.7,30,16.7
01854001,PEDRO GOMES,66,PEDRO GOMES,MATO GROSSO DO SUL,ANA,-18.0986,-54.5472,1968-07-17,2019-09-30,52,16.1,35,32.7
01854002,RIO VERDE DE MATO GROSSO,66,RIO VERDE DE MATO G,MATO GROSSO DO SUL,ANA,-18.91,-54.8322,1968-07-27,2019-09-30,52,27.6,32,38.5
01854003,JAURU,66,COXIM,MATO GROSSO DO SUL,ANA,-18.6492,-54.3572,1971-02-03,2019-09-30,49,24.1,23,53.1
01854004,COXIM,66,COXIM,MATO GROSSO DO SUL,ANA,-18.5042,-54.7556,1965-11-21,2019-09-30,55,37.1,27,50.9
01854006,CONFLUÊNCIA DO RIO JAURU,66,RIO VERDE DE MATO G,MATO GROSSO DO SUL,ANA,-18.7303,-54.5786,1984-01-14,2019-09-30,36,3.7,31,13.9
01857001,AMOLAR,66,CORUMBÁ,MATO GROSSO DO SUL,ANA,-18.0403,-57.4908,1968-11-01,2019-09-30,52,32.3,20,61.5
01857003,SÃO FRANCISCO,66,CORUMBÁ,MATO GROSSO DO SUL,ANA,-18.3939,-57.3911,1970-01-21,2019-09-30,50,34.6,18,64.0
01857004,PUERTO SUAREZ (AASANA),66,BOLÍVIA,BOLÍVIA,BOLÍVIA,-18.9811,-57.82,1976-01-01,2019-11-30,44,30.1,28,36.4
01864001,VALLE GRANDE,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-18.4833,-64.1,1975-06-01,2019-11-30,45,23.9,29,35.6
01939002,POVOAÇÃO,56,LINHARES,ESPÍRITO SANTO,ANA,-19.5775,-39.7944,1974-05-19,2019-11-30,46,0.4,42,8.7
01940000,ITARANA,56,ITARANA,ESPÍRITO SANTO,ANA,-19.8744,-40.8744,1947-08-04,2019-11-30,73,2.4,67,8.2
01940001,SÃO JOÃO DE PETRÓPOLIS,56,SANTA TERESA,ESPÍRITO SANTO,ANA,-19.8053,-40.6789,1947-08-01,2019-11-30,73,1.0,67,8.2
01940002,SANTA CRUZ - LITORAL,57,ARACRUZ,ESPÍRITO SANTO,ANA,-19.9578,-40.1544,1947-09-11,2019-11-30,73,3.4,48,34.2
01940003,RIACHO,57,ARACRUZ,ESPÍRITO SANTO,ANA,-19.7497,-40.0431,1947-09-12,2019-10-31,73,3.5,53,27.4
01940005,CAVALINHO,56,IBIRAÇU,ESPÍRITO SANTO,ANA,-19.6922,-40.3981,1948-06-01,2019-10-31,72,0.6,64,11.1
01940006,COLATINA - CORPO DE BOMBEIROS,56,COLATINA,ESPÍRITO SANTO,ANA,-19.5308,-40.6231,1967-05-01,2019-11-30,53,0.1,48,9.4
01940007,FUNDÃO,57,FUNDÃO,ESPÍRITO SANTO,ANA,-19.9369,-40.4014,1948-02-29,2019-11-30,72,1.3,62,13.9
01940009,PANCAS,56,PANCAS,ESPÍRITO SANTO,ANA,-19.2203,-40.8533,1957-06-11,2019-11-30,63,0.2,57,9.5
01940010,VALSUGANA VELHA - MONTANTE,57,SANTA TERESA,ESPÍRITO SANTO,ANA,-19.9533,-40.5525,1956-03-20,2019-11-30,64,0.8,54,15.6
01940012,ITAIMBÉ,56,ITAGUAÇU,ESPÍRITO SANTO,ANA,-19.6636,-40.8353,1957-04-05,2019-11-30,63,0.1,60,4.8
01940013,NOVO BRASIL,56,COLATINA,ESPÍRITO SANTO,ANA,-19.2375,-40.5914,1969-01-01,2019-11-30,51,0.0,50,2.0
01940016,BARRA DE SÃO GABRIEL,56,SÃO GABRIEL DA PALH,ESPÍRITO SANTO,ANA,-19.0578,-40.5164,1968-01-01,2019-11-30,52,1.7,47,9.6
01940020,CALDEIRÃO,56,SANTA TERESA,ESPÍRITO SANTO,ANA,-19.955,-40.7417,1970-01-01,2019-11-30,50,0.9,42,16.0
01940021,ARACRUZ,57,ARACRUZ,ESPÍRITO SANTO,ANA,-19.83,-40.2722,1970-01-01,2019-11-30,50,3.0,35,30.0
01940022,JACUPEMBA,57,ARACRUZ,ESPÍRITO SANTO,ANA,-19.5886,-40.1981,1970-01-01,2019-11-30,50,0.0,49,2.0
01940023,RIO BANANAL,56,LINHARES,ESPÍRITO SANTO,ANA,-19.2742,-40.3208,1970-01-01,2019-11-30,50,0.5,44,12.0
01941000,IPANEMA,56,IPANEMA,MINAS GERAIS,ANA,-19.7989,-41.7061,1941-06-01,2018-10-31,78,0.1,73,6.4
01941003,BAIXO GUANDU,56,BAIXO GUANDÚ,ESPÍRITO SANTO,ANA,-19.5253,-41.0153,1941-04-14,2019-11-30,79,1.7,69,12.7
01941004,RESPLENDOR - JUSANTE,56,RESPLENDOR,MINAS GERAIS,ANA,-19.3431,-41.2461,1941-04-17,2019-09-30,79,2.3,70,11.4
01941005,BARRA DO CUIETÉ - JUSANTE,56,CONSELHEIRO PENA,MINAS GERAIS,ANA,-19.0617,-41.5328,1944-07-21,2019-11-30,76,2.5,64,15.8
01941006,ASSARAI - MONTANTE,56,POCRANE,MINAS GERAIS,ANA,-19.5947,-41.4581,1946-01-01,2019-11-30,74,0.3,69,6.8
01941008,LARANJA DA TERRA,56,AFONSO CLÁUDIO,ESPÍRITO SANTO,ANA,-19.9011,-41.0581,1947-08-03,2019-11-30,73,0.3,64,12.3
01941009,IBITUBA,56,BAIXO GUANDÚ,ESPÍRITO SANTO,ANA,-19.6911,-41.02,1967-06-15,2019-11-30,53,0.0,50,5.7
01941010,SÃO SEBASTIÃO DA ENCRUZILHADA,56,AIMORÉS,MINAS GERAIS,ANA,-19.4925,-41.1617,1967-10-25,2019-11-30,53,0.2,50,5.7
01941011,SANTO ANTÔNIO DO MANHUAÇU,56,CARATINGA,MINAS GERAIS,ANA,-19.6783,-41.8361,1970-01-01,2019-11-30,50,0.2,45,10.0
01941012,ALTO RIO NOVO,56,PANCAS,ESPÍRITO SANTO,ANA,-19.0592,-41.0275,1970-01-01,2019-11-30,50,0.2,48,4.0
01941018,ITANHOMI,56,ITANHOMI,MINAS GERAIS,ANA,-19.1617,-41.8622,1984-01-21,2019-11-30,36,0.5,27,25.0
01941019,MUTUM,56,MUTUM,MINAS GERAIS,ANA,-19.8111,-41.4378,1983-01-19,2019-08-31,37,2.0,30,18.9
01941021,ALVARENGA,56,ALVARENGA,MINAS GERAIS,ANA,-19.4158,-41.7297,1995-04-21,2019-11-30,25,0.2,20,20.0
01942002,BOM JESUS DO GALHO,56,BOM JESUS DO GALHO,MINAS GERAIS,ANA,-19.8336,-42.3178,1941-04-17,2019-11-30,79,0.4,64,19.0
01942006,VERMELHO VELHO,56,RAUL SOARES,MINAS GERAIS,ANA,-19.9989,-42.3475,1946-06-20,2019-10-31,74,0.1,66,10.8
01942008,DOM CAVATI,56,DOM CAVATI,MINAS GERAIS,ANA,-19.3736,-42.105,1969-07-28,2019-11-30,51,6.3,43,15.7
01942029,MARIO DE CARVALHO,56,CORONEL FABRICIANO,MINAS GERAIS,ANA,-19.5247,-42.6442,1986-09-19,2019-11-30,34,1.6,28,17.6
01942030,BELO ORIENTE,56,BELO ORIENTE,MINAS GERAIS,ANA,-19.3164,-42.3961,1986-11-12,2019-11-30,34,0.1,30,11.8
01942031,CACHOEIRA DOS ÓCULOS - MONTANTE,56,CÓRREGO NOVO,MINAS GERAIS,ANA,-19.7769,-42.4769,1986-11-25,2019-11-30,34,1.8,30,11.8
01942032,NAQUE VELHO,56,NAQUE,MINAS GERAIS,ANA,-19.1886,-42.4228,1986-11-22,2019-11-30,34,1.5,31,8.8
01943000,MINERAÇÃO MORRO VELHO,41,NOVA LIMA,MINAS GERAIS,ANA,-19.9792,-43.85,1855-01-31,2018-07-31,164,59.6,58,64.6
01943001,RIO PIRACICABA,56,RIO PIRACICABA,MINAS GERAIS,ANA,-19.9228,-43.1778,1940-11-01,2019-11-30,80,2.4,69,13.8
01943002,CONCEIÇÃO DO MATO DENTRO,56,CONCEIÇÃO DO MATO D,MINAS GERAIS,ANA,-19.0167,-43.4442,1941-01-01,2019-11-30,79,8.9,63,20.3
01943003,FERROS,56,FERROS,MINAS GERAIS,ANA,-19.2503,-43.0144,1941-03-23,2019-11-30,79,9.2,65,17.7
01943004,JABOTICATUBAS,41,JABOTICATUBAS,MINAS GERAIS,ANA,-19.5206,-43.7444,1941-09-01,2019-07-31,79,3.8,50,36.7
01943006,SABARÁ,41,SABARÁ,MINAS GERAIS,ANA,-19.8931,-43.815,1941-06-11,2019-11-30,79,7.1,49,38.0
01943007,SANTA BÁRBARA,56,SANTA BÁRBARA,MINAS GERAIS,ANA,-19.9453,-43.4011,1941-10-12,2019-11-30,79,0.2,70,11.4
01943008,SANTA MARIA DO ITABIRA,56,SANTA MARIA DE ITAB,MINAS GERAIS,ANA,-19.4403,-43.1186,1941-10-14,2019-11-30,79,1.3,70,11.4
01943009,VESPASIANO,41,VESPASIANO,MINAS GERAIS,ANA,-19.6872,-43.9208,1941-04-29,2019-11-30,79,4.0,54,31.6
01943010,CAETÉ,41,CAETÉ,MINAS GERAIS,ANA,-19.9028,-43.6664,1941-06-16,2019-11-30,79,2.5,60,24.1
01943022,CAIXA DE AREIA,41,BELO HORIZONTE,MINAS GERAIS,ANA,-19.945,-43.9125,1940-12-01,2019-06-30,80,13.9,39,51.2
01943023,TAQUARAÇU,41,TAQUARAÇU DE MINAS,MINAS GERAIS,ANA,-19.6639,-43.6881,1942-02-10,2019-11-30,78,1.3,64,17.9
01943024,JOSÉ DE MELO,41,NOVA UNIÃO (JOSÉ DE,MINAS GERAIS,ANA,-19.6897,-43.5856,1944-02-01,2016-10-31,73,3.8,53,27.4
01943025,MORRO DO PILAR,56,MORRO DO PILAR,MINAS GERAIS,ANA,-19.2175,-43.3742,1945-06-01,2019-11-30,75,1.0,72,4.0
01943027,USINA PETI,56,SÃO GONÇALO DO RIO ,MINAS GERAIS,ANA,-19.8808,-43.3675,1946-10-01,2019-09-30,74,1.6,64,13.5
01943035,VAU DA LAGOA,41,SANTANA DO RIACHO,MINAS GERAIS,ANA,-19.2189,-43.5881,1955-11-24,2019-11-30,65,2.3,43,33.8
01943042,FAZENDA CARAIBAS,41,BALDIM,MINAS GERAIS,ANA,-19.1197,-43.8375,1974-10-15,2019-10-31,46,3.1,25,45.7
01943049,PONTE RAUL SOARES,41,LAGOA SANTA,MINAS GERAIS,ANA,-19.5614,-43.9178,1972-06-13,2019-07-31,48,10.0,23,52.1
01943055,BELO HORIZONTE (HORTO),41,BELO HORIZONTE,MINAS GERAIS,INMET,-19.9,-43.9167,1961-08-01,2019-06-30,59,0.1,47,20.3
01944004,PONTE NOVA DO PARAOPEBA,40,JUATUBA,MINAS GERAIS,ANA,-19.9489,-44.4722,1941-03-24,2019-11-30,79,0.7,72,8.9
01944007,FAZENDA ESCOLA FLORESTAL,40,FLORESTAL,MINAS GERAIS,ANA,-19.8797,-44.4217,1941-03-24,2019-11-30,79,4.9,59,25.3
01944009,PEDRO LEOPOLDO,41,PEDRO LEOPOLDO,MINAS GERAIS,ANA,-19.6344,-44.0533,1941-05-01,2019-11-30,79,4.4,47,40.5
01944010,HORTO FLORESTAL,40,PARAOPEBA,MINAS GERAIS,ANA,-19.2681,-44.4017,1941-05-02,2019-11-30,79,19.6,53,32.9
01944011,JAGUARUNA - JUSANTE,40,ONÇA DE PITANGUI,MINAS GERAIS,ANA,-19.7281,-44.8067,1941-07-01,2019-10-31,79,5.3,54,31.6
01944020,PIRAPAMA,41,SANTANA DE PIRAPAMA,MINAS GERAIS,ANA,-19.0131,-44.0367,1958-07-01,2019-11-30,62,9.1,38,38.7
01944021,VELHO DA TAIPA,40,PITANGUI,MINAS GERAIS,ANA,-19.6961,-44.9294,1959-02-01,2019-08-31,61,11.9,41,32.8
01944024,FAZENDA VARGEM BONITA,41,JEQUITIBÁ,MINAS GERAIS,ANA,-19.2372,-44.1231,1961-02-23,2019-11-30,59,2.3,40,32.2
01944026,BARRO PRETO,40,MATEUS LEME,MINAS GERAIS,ANA,-19.9642,-44.4519,1970-05-20,2019-11-30,50,0.7,45,10.0
01944027,JUATUBA,40,MATEUS LEME,MINAS GERAIS,ANA,-19.9556,-44.3344,1970-06-17,2019-11-30,50,5.9,41,18.0
01944031,PONTE DA TAQUARA,40,PARAOPEBA,MINAS GERAIS,ANA,-19.4233,-44.5483,1962-01-01,2019-10-31,58,18.3,32,44.8
01944049,PAPAGAIOS,40,PAPAGAIOS,MINAS GERAIS,ANA,-19.4283,-44.7197,1975-08-23,2019-01-31,45,3.3,34,24.4
01944055,BETIM - COPASA,40,BETIM,MINAS GERAIS,ANA,-19.9733,-44.1881,1976-02-01,2019-11-30,44,9.1,25,43.2
