Code,Name,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
00737006,PIANCÓ,37,PIANCÓ,PARAÍBA,ANA,-7.2142,-37.9258,1910-12-01,2019-08-31,110,1.7,90,18.2
00737022,ÁGUA BRANCA,37,ÁGUA BRANCA,PARAÍBA,AESA-PB,-7.51667,-37.65,1931-01-01,2018-12-31,88,4.3,78,11.4
00737023,AFOGADOS DA INGAZEIRA (DNOCS),48,AFOGADOS DA INGAZEI,PERNAMBUCO,ANA,-7.7389,-37.6483,1914-02-01,2019-09-30,106,1.5,90,15.1
00737027,FLORES,48,FLORES,PERNAMBUCO,ANA,-7.8678,-37.9725,1911-08-01,2019-10-31,109,3.0,91,16.5
00737052,CACIMBA DE AREIA,37,CACIMBA DE AREIA,PARAÍBA,AESA-PB,-7.11667,-37.15,1994-01-01,2018-11-30,25,3.0,23,8.0
00737053,EMAS,37,EMAS,PARAÍBA,AESA-PB,-7.1,-37.7667,1994-01-01,2018-11-30,25,0.0,24,4.0
00737055,PATOS/EMBRAPA,37,PATOS,PARAÍBA,AESA-PB,-7.0008,-37.3131,1994-01-01,2018-12-31,25,0.0,25,0.0
00737056,SÃO JOSÉ DO BONFIM,37,SÃO JOSÉ DO BONFIM,PARAÍBA,AESA-PB,-7.1636,-37.2925,1995-12-01,2017-01-31,23,9.8,18,21.7
00737059,TAVARES,37,TAVARES,PARAÍBA,AESA-PB,-7.6344,-37.8769,1995-11-01,2018-11-30,24,0.4,21,12.5
00737060,AMPARO,37,AMPARO,PARAÍBA,AESA-PB,-7.5697,-37.0639,1998-02-01,2018-12-31,21,0.0,20,4.8
00737061,OURO VELHO,37,OURO VELHO,PARAÍBA,AESA-PB,-7.6206,-37.1508,1995-06-01,2018-02-28,24,0.4,21,12.5
00737062,MONTEIRO/EMBRAPA,37,MONTEIRO,PARAÍBA,AESA-PB,-7.885,-37.1269,1994-03-01,2018-12-31,25,0.3,23,8.0
00737063,QUIXABA,37,QUIXABÁ,PARAÍBA,AESA-PB,-7.0294,-37.1281,1995-11-01,2016-11-30,22,0.0,20,9.1
00737065,CATINGUEIRA,38,CATINGUEIRA,PARAÍBA,AESA-PB,-7.1283,-37.6083,1994-01-01,2018-07-31,25,4.4,22,12.0
00737066,COREMAS/AÇUDE COREMAS,38,COREMAS,PARAÍBA,AESA-PB,-7.025,-37.9428,1994-01-01,2018-12-31,25,0.0,25,0.0
00737067,DESTERRO,38,DESTERRO,PARAÍBA,AESA-PB,-7.2903,-37.0881,1994-01-01,2017-01-31,24,0.7,22,8.3
00737068,IBIARA,38,IBIARA,PARAÍBA,AESA-PB,-7.3822,-37.5094,1994-01-01,2018-12-31,25,0.0,25,0.0
00737069,MÃE D'ÁGUA,38,MÃE D'ÁGUA,PARAÍBA,AESA-PB,-7.2572,-37.4253,1994-01-01,2018-12-31,25,0.0,25,0.0
00737070,NOVA OLINDA,38,NOVA OLINDA,PARAÍBA,AESA-PB,-7.1364,-37.0475,1994-01-01,2018-12-31,25,0.0,25,0.0
00737071,PASSAGEM,38,PASSAGEM,PARAÍBA,AESA-PB,-7.215,-37.9258,1994-01-01,2016-12-31,23,0.0,23,0.0
00737073,SALGADINHO,38,SALGADINHO,PARAÍBA,AESA-PB,-7.3833,-37.9897,1994-01-01,2018-05-31,25,0.0,24,4.0
00737074,SANTANA DOS GARROTES,38,SANTANA DOS GARROTE,PARAÍBA,AESA-PB,-7.3833,-37.9897,1994-01-01,2018-12-31,25,4.6,21,16.0
00737075,SANTA TERESINHA,38,SANTA TERESINHA,PARAÍBA,AESA-PB,-7.0842,-37.445,1994-01-01,2018-12-31,25,0.3,24,4.0
00737076,TEIXEIRA,38,TEIXEIRA,PARAÍBA,AESA-PB,-7.2217,-37.2497,1994-01-01,2018-12-31,25,0.7,23,8.0
00738001,MAURITI,36,MAURITI,CEARÁ,FUNCEME-CE,-7.3833,-38.7667,1961-01-01,2020-02-29,60,1.6,53,11.7
00738006,BREJO SANTO,36,BREJO SANTO,CEARÁ,FUNCEME-CE,-7.4911,-38.9833,1910-12-01,2020-02-29,111,1.5,102,8.1
00738008,MILAGRES,36,MILAGRES,CEARÁ,FUNCEME-CE,-7.3,-38.9333,1912-01-01,2020-02-29,109,2.1,96,11.9
00738049,PODIMIRIM,36,MILAGRES,CEARÁ,ANA,-7.2997,-38.9847,1992-08-11,2019-12-31,28,0.0,27,3.6
00738060,BARRO,36,BARRO,CEARÁ,FUNCEME-CE,-7.1667,-38.7667,1974-01-01,2020-02-29,47,0.2,44,6.4
00738062,MILHA,36,MILHA,CEARÁ,FUNCEME-CE,-5.6828,-39.2,1974-01-01,2020-02-29,47,0.7,43,8.5
00738068,MONTE HOREBE,37,MONTE HOREBE,PARAÍBA,AESA-PB,-7.2031,-38.5653,1995-11-01,2018-11-30,24,0.4,22,8.3
00738069,CARRAPATEIRA,37,CARRAPATEIRA,PARAÍBA,AESA-PB,-7.0369,-38.3453,1995-10-01,2018-03-31,24,3.7,19,20.8
00738070,IGARACY,37,IGARACY,PARAÍBA,AESA-PB,-7.1786,-38.1472,1994-07-01,2018-12-31,25,6.8,21,16.0
00738071,SÃO JOSÉ DE CAIANA,37,SÃO JOSÉ DE CAIANA,PARAÍBA,AESA-PB,-7.2525,-38.2997,1995-10-01,2017-12-31,23,4.9,18,21.7
00738075,PEDRA BRANCA,37,PEDRA BRANCA,PARAÍBA,AESA-PB,-7.4167,-38.0667,1995-10-01,2018-12-31,24,0.0,23,4.2
00738077,CURRAL VELHO,37,CURRAL VELHO,PARAÍBA,AESA-PB,-7.5383,-38.1992,1995-10-01,2018-12-31,24,0.7,21,12.5
00738078,LASTRO,37,LASTRO,PARAÍBA,AESA-PB,-7.5167,-38.1792,1995-10-01,2015-12-31,21,4.6,18,14.3
00738079,SANTANA DE MANGUEIRA,37,SANTANA DE MANGUEIR,PARAÍBA,AESA-PB,-7.5503,-38.3353,1994-01-01,2018-11-30,25,2.0,24,4.0
00738081,MAURITI_Centro,36,MAURITI,CEARÁ,CEMADEN,-7.388,-38.773,1994-01-01,2018-12-31,25,0.0,25,0.0
00738082,ÁGUA VERMELHA,36,MILAGRES,CEARÁ,CPRM,-7.4081,-38.9322,1994-01-01,2018-12-31,25,1.3,22,12.0
00738083,JEQUI,36,MAURITI,CEARÁ,CPRM,-7.4911,-38.8022,1994-01-01,2018-12-31,25,2.3,22,12.0
00738084,DESERTO DOS PEBAS,36,MAURITI,CEARÁ,CPRM,-7.2919,-38.7169,1994-01-01,2018-02-28,25,1.0,23,8.0
00738085,COMUNIDADE VALDIVINO,36,MILAGRES,CEARÁ,FUNCEME-CE,-7.2158,-38.9411,1994-01-01,2020-02-29,27,0.3,25,7.4
00738086,SITIO SACO,36,MILAGRES,CEARÁ,FUNCEME-CE,-7.3989,-38.87,1994-01-01,2020-02-29,27,0.0,26,3.7
00738087,ÁGUA VERMELHA,36,MILAGRES,CEARÁ,FUNCEME-CE,-7.4075,-38.9319,1994-01-01,2018-12-31,25,1.0,24,4.0
00738088,SÃO JOSÉ DE PIRANHAS,38,SÃO JOSÉ DE PIRANHA,PARAÍBA,AESA-PB,-7.1156,-38.4967,1994-01-01,2018-12-31,25,0.3,24,4.0
00738099,SERRA GRANDE,38,SERRA GRANDE,PARAÍBA,AESA-PB,-7.2142,-38.3722,1994-01-01,2018-12-31,25,0.0,25,0.0
00739003,JAMACARU,36,MISSÃO VELHA,CEARÁ,FUNCEME-CE,-7.4,-39.1333,1961-01-01,2020-02-29,60,0.3,56,6.7
00739006,CRATO,36,CRATO,CEARÁ,FUNCEME-CE,-7.2333,-39.4,1912-01-01,2020-02-29,109,0.2,106,2.8
00739007,MISSÃO VELHA,36,MISSÃO VELHA,CEARÁ,FUNCEME-CE,-7.25,-39.1333,1912-01-01,2020-02-29,109,2.1,99,9.2
00739010,PORTEIRAS,36,PORTEIRAS,CEARÁ,FUNCEME-CE,-7.5333,-39.1167,1910-12-01,2020-02-29,111,6.4,97,12.6
00739011,CARIRIAÇU,36,CARIRIAÇU,CEARÁ,FUNCEME-CE,-7.0333,-39.2833,1933-11-01,2020-02-29,88,0.9,82,6.8
00739035,NOVA OLINDA,36,NOVA OLINDA,CEARÁ,FUNCEME-CE,-7.1,-39.6833,1974-01-01,2020-02-29,47,0.5,44,6.4
00739038,JARDIM,36,JARDIM,CEARÁ,FUNCEME-CE,-7.5833,-39.2833,1910-12-01,2020-02-29,111,0.3,107,3.6
00739046,ABAIARA,36,ABAIARA,CEARÁ,FUNCEME-CE,-7.3667,-39.05,1981-01-01,2020-02-29,40,0.2,36,10.0
00739052,LAMEIRO,36,CRATO,CEARÁ,FUNCEME-CE,-7.2333,-39.4167,1993-12-07,2020-02-29,28,0.9,21,25.0
00739060,PENAFORTE,36,PENAFORTE,CEARÁ,FUNCEME-CE,-7.8167,-39.0667,1981-01-01,2020-02-29,40,0.8,37,7.5
00739065,JUAZEIRO DO NORTE,36,JUAZEIRO DO NORTE,CEARÁ,FUNCEME-CE,-7.2167,-39.3167,1974-01-01,2020-02-29,47,0.0,46,2.1
00740009,POTENGI,36,POTENGI,CEARÁ,FUNCEME-CE,-7.1,-40.0167,1936-01-01,2020-02-29,85,7.8,64,24.7
00740011,CAMPOS SALES,36,CAMPOS SALES,CEARÁ,FUNCEME-CE,-7.0667,-40.3667,1964-01-01,2020-02-29,57,5.2,52,8.8
00740043,SALITRE,35,SALITRE,CEARÁ,FUNCEME-CE,-7.2828,-40.4669,1988-02-01,2020-02-29,33,4.2,29,12.1
00741003,ITAINÓPOLIS,34,ITAINÓPOLIS,PIAUÍ,ANA,-7.4497,-41.4775,1962-10-01,2019-11-30,58,4.2,49,15.5
00741009,SANTA CRUZ DO PIAUÍ II,34,SANTA CRUZ DO PIAUÍ,PIAUÍ,ANA,-7.1811,-41.7642,1962-10-01,2019-11-30,58,1.7,48,17.2
00742011,SÃO FRANCISCO DO PIAUÍ,34,SÃO FRANCISCO DO PI,PIAUÍ,ANA,-7.2464,-42.5419,1982-01-01,2019-11-30,38,0.4,35,7.9
00742012,FRANCISCO AYRES,34,FRANCISCO AYRES,PIAUÍ,ANA,-6.6183,-42.6939,1984-11-01,2019-11-30,36,0.2,33,8.3
00743009,BARRA DO LANCE,34,JERUMENHA,PIAUÍ,ANA,-7.2453,-43.6444,1982-11-01,2019-10-31,38,0.3,34,10.5
00744000,SÃO FÉLIX DE BALSAS,34,SÃO FÉLIX DE BALSAS,MARANHÃO,ANA,-7.0814,-44.8125,1965-10-01,2019-11-30,55,0.5,50,9.1
00745003,RIBEIRO GONÇALVES,34,RIBEIRO GONÇALVES,PIAUÍ,ANA,-7.5572,-45.2444,1962-01-01,2019-11-30,58,6.6,45,22.4
00745004,SAMBAÍBA,34,SAMBAÍBA,MARANHÃO,ANA,-7.1411,-45.3461,1977-01-01,2019-11-30,43,2.0,33,23.3
00745005,FAZENDA TIGRE,34,SÃO RAIMUNDO DAS MA,MARANHÃO,ANA,-7.3419,-45.6064,1984-10-21,2019-09-30,36,1.0,30,16.7
00746006,BALSAS,34,BALSAS,MARANHÃO,ANA,-7.5233,-46.0339,1982-01-01,2019-10-31,38,0.6,32,15.8
00746007,BREJO COMPRIDO,34,BALSAS,MARANHÃO,ANA,-7.9286,-45.9886,1983-01-20,2019-06-30,37,0.5,32,13.5
00746008,MORRO VERMELHO,34,RIACHÃO,MARANHÃO,ANA,-7.1578,-46.5544,1984-05-18,2019-09-30,36,0.5,33,8.3
00746009,RECURSOS,34,BALSAS,MARANHÃO,ANA,-7.3314,-46.3075,1984-05-18,2019-10-31,36,0.3,30,16.7
00747000,CAROLINA,23,CAROLINA,MARANHÃO,ANA,-7.3231,-47.4644,1969-09-20,2019-09-30,51,2.1,44,13.7
00747001,GOIATINS,23,GOIATINS ,TOCANTINS,ANA,-7.7147,-47.315,1971-11-21,2019-09-30,49,1.8,42,14.3
00748001,COLÔNIA,27,BERNARDO SAYÃO,TOCANTINS,ANA,-7.8778,-48.8786,1973-09-30,2019-09-30,47,2.1,40,14.9
00749000,ARAPOEMA,27,ARAPOEMA,TOCANTINS,ANA,-7.6553,-49.065,1973-09-30,2019-09-30,47,3.2,41,12.8
00750001,POSTO DA SERRA,27,RIO MARIA,PARÁ,ANA,-7.5061,-50.0447,1997-07-01,2019-09-30,23,0.0,21,8.7
00760001,BOCA DO GUARIBA,15,APUÍ,AMAZONAS,ANA,-7.7053,-60.5783,1977-12-11,2019-10-31,43,2.1,33,23.3
00763001,HUMAITÁ,15,HUMAITÁ,AMAZONAS,ANA,-7.5153,-63.0286,1982-05-18,2019-10-31,38,1.0,30,21.1
00765000,CACHOEIRA,13,LÁBREA,AMAZONAS,ANA,-7.7156,-66.0583,1977-12-01,2019-10-31,43,1.1,35,18.6
00834007,RECIFE (CURADO)  ,39,RECIFE,PERNAMBUCO,INMET,-8.05,-34.9167,1961-03-01,2019-06-30,59,0.1,45,23.7
00835068,VITÓRIA DE SANTO ANTÃO,39,VITÓRIA DE SANTO AN,PERNAMBUCO,ANA,-8.1136,-35.2839,1920-05-01,2019-10-31,100,5.7,84,16.0
00835106,CARUARU,39,CARUARU,PERNAMBUCO,ANA,-8.3028,-36.0108,1978-09-20,2019-11-30,42,2.2,35,16.7
00835135,CUMARU,39,CUMARU,PERNAMBUCO,ANA,-8.0119,-35.6961,1986-04-01,2019-11-30,34,0.3,32,5.9
00835136,GLÓRIA DO GOITÁ,39,GLÓRIA DO GOITÁ,PERNAMBUCO,ANA,-8.0,-35.2908,1986-03-28,2019-11-30,34,2.8,28,17.6
00835137,POMBOS,39,POMBOS,PERNAMBUCO,ANA,-8.1408,-35.3997,1986-03-01,2019-11-30,34,0.5,30,11.8
00835139,JACUÍPE,39,JACUÍPE,ALAGOAS,ANA,-8.8419,-35.4475,1989-01-29,2019-11-30,31,0.7,29,6.5
00835140,ENGENHO MATO GROSSO,39,GAMELEIRA,PERNAMBUCO,ANA,-8.6375,-35.3056,1989-01-30,2019-11-30,31,0.6,26,16.1
00835141,PALMARES,39,PALMARES,PERNAMBUCO,ANA,-8.6794,-35.5772,1990-11-01,2019-11-30,30,0.1,27,10.0
00836000,SÃO JOÃO DO TIGRE,38,SÃO JOÃO DO TIGRE,PARAÍBA,AESA-PB,-8.66667,-36.8667,1935-03-01,2018-10-31,84,2.4,77,8.3
00836043,SANHARÓ,39,SANHARÓ,PERNAMBUCO,ANA,-8.3656,-36.5603,1962-11-01,2019-10-31,58,1.2,50,13.8
00836092,BREJO DA MADRE DE DEUS,39,BREJO DA MADRE DE D,PERNAMBUCO,ANA,-8.1456,-36.3703,1986-01-01,2019-11-30,34,2.5,28,17.6
00836093,POÇÃO,39,POÇÃO,PERNAMBUCO,ANA,-8.1894,-36.7069,1986-03-01,2019-10-31,34,1.1,26,23.5
00837000,SÃO SEBASTIÃO DO UMBUZEIRO,38,SÃO SEBASTIÃO DO UM,PARAÍBA,AESA-PB,-8.15,-37.0167,1962-07-01,2018-12-31,57,5.2,45,21.1
00837038,INAJÁ,49,INAJÁ,PERNAMBUCO,ANA,-8.9208,-37.8306,1972-04-01,2019-10-31,48,5.6,42,12.5
00838000,AIRI (ROCHEDO),48,FLORESTA,PERNAMBUCO,ANA,-8.5392,-38.1928,1934-11-01,2019-10-31,86,1.4,71,17.4
00838002,AÇUDE SERRINHA,48,MIRANDIBA,PERNAMBUCO,ANA,-8.2397,-38.5278,1962-11-01,2019-10-31,58,0.4,51,12.1
00838004,BELÉM DE SÃO FRANCISCO,48,BELÉM DE SÃO FRANCI,PERNAMBUCO,ANA,-8.765,-38.9606,1946-09-16,2019-10-31,74,4.2,61,17.6
00838021,FLORESTA,48,FLORESTA,PERNAMBUCO,ANA,-8.6064,-38.5786,1977-11-01,2019-11-30,43,0.4,40,7.0
00838031,SERRA TALHADA,48,SERRA TALHADA,PERNAMBUCO,ANA,-8.0006,-38.2447,1978-01-01,2019-11-30,42,0.0,40,4.8
00839009,JACARÉ,48,PARNAMIRIM,PERNAMBUCO,ANA,-8.2628,-39.8472,1962-10-01,2019-11-30,58,2.2,49,15.5
00839013,PARNAMIRIM,48,PARNAMIRIM,PERNAMBUCO,ANA,-8.0922,-39.5742,1984-01-01,2019-10-31,36,0.7,33,8.3
00839014,POÇO DO FUMO,48,PARNAMIRIM,PERNAMBUCO,ANA,-8.1778,-39.7314,1962-10-01,2019-11-30,58,0.4,53,8.6
00839031,IBÓ,48,BELÉM DE SÃO FRANCI,PERNAMBUCO,ANA,-8.6231,-39.2392,1977-10-01,2019-11-30,43,0.4,38,11.6
00839034,FAZENDA TAPERA,48,OROCÓ,PERNAMBUCO,ANA,-8.5203,-39.6408,1977-11-01,2019-09-30,43,0.0,40,7.0
00839035,SANTA MARIA DA BOA VISTA,48,SANTA MARIA DA BOA ,PERNAMBUCO,ANA,-8.8042,-39.8225,1999-01-01,2019-09-30,21,0.8,19,9.5
00840015,LAGOA GRANDE,48,SANTA MARIA DA BOA ,PERNAMBUCO,ANA,-8.9989,-40.2731,1941-01-01,2019-09-30,79,2.8,68,13.9
00841017,PEDRA REDONDA,34,CONCEIÇÃO DO CANIND,PIAUÍ,ANA,-8.0056,-41.5014,1992-02-16,2019-11-30,28,0.3,25,10.7
00845003,BABILÔNIA,34,TASSO FRAGOSO,MARANHÃO,ANA,-8.3175,-45.9678,1983-01-22,2019-10-31,37,1.6,30,18.9
00845004,BARRA DO FOSDÃO,34,TASSO FRAGOSO,MARANHÃO,ANA,-8.1014,-45.5875,1984-05-20,2019-11-30,36,0.0,33,8.3
00845005,INHUMAS,34,ALTO PARNAÍBA,MARANHÃO,ANA,-8.8211,-45.9681,1984-05-22,2019-11-30,36,0.2,32,11.1
00846005,BOA VISTA,34,ALTO PARNAÍBA,MARANHÃO,ANA,-8.7736,-46.1183,1984-05-22,2019-11-30,36,1.3,31,13.9
00847001,ITACAJA,23,ITACAJÁ,TOCANTINS,ANA,-8.3917,-47.7628,1973-08-28,2019-09-30,47,2.5,37,21.3
00848000,COLINAS DO TOCANTINS,23,COLINAS DO TOCANTIN,TOCANTINS,ANA,-8.0528,-48.4817,1971-12-16,2019-09-30,49,2.6,40,18.4
00848002,ITAPORÃ DO TOCANTINS,27,ITAPORÃ DO TOCANTIN,TOCANTINS,ANA,-8.5739,-48.6903,1973-08-21,2019-09-30,47,2.3,40,14.9
00848003,TUPIRATINS,23,TUPIRATINS,TOCANTINS,ANA,-8.3992,-48.1303,1969-08-27,2019-09-30,51,2.9,40,21.6
00849002,ARAGUACEMA (CHACARA ARAGUAIA),27,ARAGUACEMA,TOCANTINS,ANA,-8.8022,-49.5556,1973-08-29,2019-11-30,47,3.2,38,19.1
00850000,REDENÇÃO,27,REDENÇÃO,PARÁ,ANA,-8.0439,-50.0006,1984-03-07,2019-09-30,36,0.9,28,22.2
00850001,FAZENDA SANTA MARTA DO INAJÁ,27,SANTA MARIA DAS BAR,PARÁ,ANA,-8.6603,-50.4442,1999-12-01,2019-09-30,21,3.4,16,23.8
00867002,SÃO ROMÃO (TABOCAL),13,BOCA DO ACRE,AMAZONAS,ANA,-8.25,-67.3667,1989-10-01,2019-09-30,31,1.3,25,19.4
00935012,MURICI - PONTE,39,MURICI,ALAGOAS,ANA,-9.3136,-35.9497,1963-01-01,2019-11-30,57,6.7,44,22.8
00935056,FAZENDA BOA FORTUNA,39,RIO LARGO,ALAGOAS,ANA,-9.4675,-35.8564,1989-08-19,2019-09-30,31,1.4,25,19.4
00935057,MARECHAL DEODORO,39,MARECHAL DEODORO,ALAGOAS,ANA,-9.7164,-35.8917,1990-10-30,2019-11-30,30,0.2,26,13.3
00936076,TRAIPU,49,TRAIPU,ALAGOAS,ANA,-9.9728,-37.0033,1973-01-01,2019-11-30,47,5.2,40,14.9
00936110,ATALAIA,39,ATALAIA,ALAGOAS,ANA,-9.5072,-36.0233,1989-08-19,2019-11-30,31,1.4,27,12.9
00936112,SÃO JOSÉ DA LAJE,39,SÃO JOSÉ DA LAJE,ALAGOAS,ANA,-9.0042,-36.0511,1990-10-22,2019-09-30,30,2.2,26,13.3
00936113,UNIÃO DOS PALMARES,39,UNIÃO DOS PALMARES,ALAGOAS,ANA,-9.1544,-36.0358,1990-10-25,2019-09-30,30,0.7,25,16.7
00936114,SANTANA DO MUNDAÚ,39,SANTANA DO MUNDAÚ,ALAGOAS,ANA,-9.1689,-36.2197,1990-10-26,2019-11-30,30,2.8,25,16.7
00937013,DELMIRO GOUVÉIA,49,DELMIRO GOUVÉIA,ALAGOAS,ANA,-9.3928,-37.9942,1936-04-01,2019-11-30,84,4.9,73,13.1
00937018,PÃO DE AÇÚCAR,49,PÃO DE AÇÚCAR,ALAGOAS,ANA,-9.7486,-37.4497,1935-01-01,2019-11-30,85,7.9,68,20.0
00937023,PIRANHAS,49,PIRANHAS,ALAGOAS,ANA,-9.6261,-37.7561,1935-01-01,2019-10-31,85,7.3,68,20.0
00937031,ÁGUAS BELAS,49,ÁGUAS BELAS,PERNAMBUCO,ANA,-9.1056,-37.1317,1977-11-01,2019-10-31,43,1.8,36,16.3
00937032,SANTANA DO IPANEMA,49,SANTANA DO IPANEMA,ALAGOAS,ANA,-9.3728,-37.2453,1978-11-11,2019-11-30,42,0.5,34,19.0
00939017,PRÓXIMO A CURAÇA II,48,CURAÇÁ,BAHIA,ANA,-9.1225,-39.9364,1977-01-01,2019-10-31,43,0.8,37,14.0
00940018,CAMPO DOS CAVALOS,47,JUAZEIRO,BAHIA,ANA,-9.5597,-40.6467,1947-01-01,2019-11-30,73,5.0,62,15.1
00940025,LAGOA DO BOI,48,JUAZEIRO,BAHIA,ANA,-9.4908,-40.2044,1972-08-01,2019-07-31,48,2.6,40,16.7
00940028,JUNCO,47,JUAZEIRO,BAHIA,ANA,-9.6767,-40.6039,1972-08-16,2019-11-30,48,3.6,39,18.8
00945011,ALTO PARNAÍBA,34,ALTO PARNAÍBA,MARANHÃO,ANA,-9.1131,-45.9261,1983-01-01,2019-11-30,37,0.2,36,2.7
00947001,MANSINHA,22,RIO SONO,TOCANTINS,ANA,-9.4575,-47.3269,1983-01-22,2019-09-30,37,0.8,28,24.3
00948000,MIRACEMA DO TOCANTINS,22,MIRACEMA DO TOCANTI,TOCANTINS,ANA,-9.5642,-48.3875,1969-08-29,2019-09-30,51,1.3,41,19.6
00949000,ABREULÂNDIA,27,ABREULÂNDIA,TOCANTINS,ANA,-9.6244,-49.1553,1973-08-30,2019-09-30,47,2.4,41,12.8
00949001,DOIS IRMÃOS DO TOCANTINS,27,DOIS IRMÃOS DO TOCA,TOCANTINS,ANA,-9.2572,-49.0642,1973-09-28,2019-08-31,47,3.8,37,21.3
00949003,MARIANÓPOLIS,27,MARIANÓPOLIS DO TOC,TOCANTINS,ANA,-9.8011,-49.6564,1999-11-01,2019-08-31,21,1.7,16,23.8
00951000,VILA RICA,26,VILA RICA,MATO GROSSO,ANA,-10.0189,-51.1228,1983-12-08,2019-08-31,37,5.3,31,16.2
00956002,PARANAITA,17,PARANAITA,MATO GROSSO,ANA,-9.6939,-56.4742,1999-10-29,2019-09-30,21,0.0,18,14.3
00967000,RIO BRANCO,13,RIO BRANCO,ACRE,INMET,-9.9758,-67.8,1969-06-01,2019-06-30,51,2.1,40,21.6
01036005,PENEDO,49,PENEDO,ALAGOAS,ANA,-10.285,-36.5564,1935-01-01,2019-11-30,85,1.0,78,8.2
01036062,CAMAÇARI,39,CORURIPE,ALAGOAS,ANA,-10.0314,-36.3039,1989-08-17,2019-11-30,31,1.2,24,22.6
01036063,FAZENDA CAJUEIRO,50,JAPARATUBA,SERGIPE,ANA,-10.5781,-36.9156,1991-10-11,2019-11-30,29,1.2,22,24.1
01040026,PONTO NOVO,50,CALDEIRÃO GRANDE,BAHIA,ANA,-10.8444,-40.1117,1985-04-17,2019-11-30,35,1.5,27,22.9
01042012,RIO VERDE II,47,ITAGUAÇU DA BAHIA,BAHIA,ANA,-10.9864,-42.3422,1977-03-01,2019-08-31,43,0.9,33,23.3
01046001,MATEIROS,22,MATEIROS,TOCANTINS,ANA,-10.5464,-46.4186,1998-06-01,2019-09-30,22,0.8,18,18.2
01047000,JATOBÁ (FAZENDA BOA NOVA),22,NOVO ACORDO,TOCANTINS,ANA,-9.9906,-47.4786,1973-08-16,2019-09-30,47,2.2,38,19.1
01047002,PORTO GILÂNDIA,22,MONTE DO CARMO,TOCANTINS,ANA,-10.7553,-47.7647,1969-08-01,2019-09-30,51,2.6,39,23.5
01048001,PARAÍSO DO TOCANTINS,27,PARAÍSO DO TOCANTIN,TOCANTINS,ANA,-10.1653,-48.8906,1971-12-13,2019-09-30,49,1.6,39,20.4
01048003,PALMAS,22,PORTO NACIONAL,TOCANTINS,INMET,-10.7167,-48.4167,1949-01-01,2017-09-30,69,2.1,58,15.9
01051001,PORTO ALEGRE DO NORTE,26,PORTO ALEGRE DO NOR,MATO GROSSO,ANA,-10.8672,-51.6306,1983-12-09,2019-08-31,37,3.6,29,21.6
01065002,GUAJARÁ-MIRIM,15,GUAJARÁ-MIRIM,RONDÔNIA,ANA,-10.7925,-65.3478,1972-08-15,2019-10-31,48,4.8,36,25.0
01137042,FAZENDA TRIANON,50,ACAJUTIBA,BAHIA,ANA,-11.655,-37.9369,1989-08-13,2019-11-30,31,1.4,25,19.4
01137043,USINA ALTAMIRA,50,CONDE,BAHIA,ANA,-11.7683,-37.8036,1992-09-27,2019-11-30,28,0.9,22,21.4
01142017,FAZENDA CABACEIRAS,47,IBIPEBA,BAHIA,ANA,-11.3286,-42.305,1972-05-14,2019-11-30,48,2.4,41,14.6
01142020,FAZENDA REFRIGÉRIO - JUSANTE,47,IBIPEBA,BAHIA,ANA,-11.3561,-42.2736,1977-07-01,2019-10-31,43,1.4,33,23.3
01143002,MORPARÁ,46,MORPARÁ,BAHIA,ANA,-11.5633,-43.2753,1945-11-01,2019-11-30,75,4.8,68,9.3
01143010,BOQUEIRÃO,46,MANSIDÃO,BAHIA,ANA,-11.3553,-43.8456,1937-01-01,2019-11-30,83,0.4,75,9.6
01144005,FAZENDA MACAMBIRA,46,COTEGIPE,BAHIA,ANA,-11.6139,-44.1575,1963-12-01,2019-11-30,57,1.5,45,21.1
01145001,FORMOSA DO RIO PRETO,46,FORMOSA DO RIO PRET,BAHIA,ANA,-11.0478,-45.2019,1941-09-01,2019-11-30,79,6.0,61,22.8
01145014,NOVA VIDA - MONTANTE,46,BARREIRAS,BAHIA,ANA,-11.8525,-45.1222,1972-07-01,2019-11-30,48,2.8,38,20.8
01147000,ALMAS,22,ALMAS,TOCANTINS,ANA,-11.5789,-47.1739,1973-09-20,2019-08-31,47,3.0,37,21.3
01147002,PINDORAMA DO TOCANTINS,22,PINDORAMA DO TOCANT,TOCANTINS,ANA,-11.1403,-47.5767,1973-09-28,2019-09-30,47,0.2,43,8.5
01148000,FAZENDA LOBEIRA,22,SÃO VALÉRIO DA NATI,TOCANTINS,ANA,-11.5314,-48.2947,1969-08-05,2019-10-31,51,3.1,42,17.6
01149000,DUERE,26,DUERÉ,TOCANTINS,ANA,-11.3389,-49.2653,1973-08-31,2019-07-31,47,3.3,38,19.1
01150001,SÃO FÉLIX DO ARAGUAIA,26,SÃO FÉLIX DO ARAGUA,MATO GROSSO,ANA,-11.6197,-50.6625,1973-09-01,2019-11-30,47,3.0,37,21.3
01158001,FONTANILHAS,17,JUÍNA,MATO GROSSO,ANA,-11.3417,-58.3383,1979-02-22,2019-10-31,41,3.4,31,24.4
01166000,RIBERALTA 045,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-11.0167,-66.0833,1949-04-01,2019-11-30,71,7.6,57,19.7
